timestamp_ms,elapsed_s,d_obj_mm,v_raw_mmps,v_avg_mmps,m_buffer_mm,threshold_T_mm,alert_triggered,alert_text,latency_hw_ms,latency_net_ms,latency_algo_ms,latency_tts_ms,latency_bt_ms,latency_total_ms,packet_loss_frame,packet_loss_cumulative,is_head_rotating 
1700000310634,310.63,647,712.42,760.44,117.29,2265,1,Arah 12,32,65,3,200,3,303,0,955,0
1700000310701,310.7,491,1342.35,847.73,59.34,2446,1,Arah 12,4,44,3,140,3,194,0,955,0
1700000310767,310.77,468,0.0,720.57,350.09,2000,1,Arah 12,10,69,4,105,2,190,0,956,0
1700000310834,310.83,536,0.0,612.49,264.1,1890,1,Arah 12,29,58,3,94,4,188,0,956,0
1700000310901,310.9,528,149.98,543.11,184.31,1840,1,Arah 12,29,32,6,213,1,281,0,956,0
1700000310967,310.97,516,179.98,488.64,108.11,1814,1,Arah 12,10,48,3,162,4,227,0,956,0
1700000311034,311.03,504,367.46,470.46,132.07,1759,1,Arah 12,8,40,5,182,1,236,0,957,0
1700000311101,311.1,467,0.0,399.89,194.29,1570,1,Arah 12,20,12,6,117,2,157,0,959,0
1700000311167,311.17,507,0.0,339.91,165.15,1486,1,Arah 12,33,33,5,106,3,180,0,959,0
1700000311234,311.23,674,0.0,288.92,361.84,1195,1,Arah 12,28,21,4,105,4,162,0,959,0
1700000311301,311.3,602,2249.75,583.05,501.75,1614,1,Arah 12,38,50,2,171,3,264,0,959,0
1700000311367,311.37,374,869.9,626.08,75.72,2081,1,Arah 12,13,72,4,203,4,296,0,959,0
1700000311434,311.43,486,0.0,532.16,258.56,1752,1,Arah 12,36,64,2,125,3,230,0,960,0
1700000311501,311.5,509,0.0,452.34,219.77,1643,1,Arah 12,20,16,4,225,1,266,0,960,0
1700000311567,311.57,505,0.0,384.49,186.81,1548,1,Arah 12,13,46,3,219,1,282,0,960,0
1700000311634,311.63,616,0.0,326.82,123.63,1502,1,Arah 12,40,32,6,159,3,240,0,960,0
1700000311701,311.7,545,157.48,301.42,53.95,1522,1,Arah 12,33,34,3,100,4,174,0,960,0
1700000311767,311.77,595,712.42,363.07,35.81,1654,1,Arah 12,44,30,5,142,4,225,0,960,0
1700000311834,311.83,450,112.49,325.48,128.59,1495,1,Arah 12,16,54,2,170,2,244,0,960,0
1700000311901,311.9,580,0.0,276.66,134.42,1397,1,Arah 12,31,52,5,153,1,242,0,960,0
1700000311967,311.97,545,0.0,235.16,92.49,1359,1,Arah 12,8,19,3,214,3,247,0,961,0
1700000312034,312.03,677,97.49,214.51,113.9,1299,1,Arah 12,27,49,6,193,4,279,0,961,0
1700000312101,312.1,532,862.4,311.69,75.05,1521,1,Arah 12,23,61,3,128,2,217,1,961,0
1700000312168,312.17,562,0.0,264.94,128.72,1380,1,Arah 12,44,58,6,135,1,244,0,961,0
1700000312234,312.23,632,0.0,225.2,54.64,1377,1,Arah 12,36,62,2,181,4,285,0,961,0
1700000312301,312.3,638,734.92,301.66,153.59,1425,1,Arah 12,2,20,2,213,2,239,0,962,0
1700000312368,312.37,534,479.95,328.4,41.82,1584,1,Arah 12,30,39,6,100,4,179,0,962,0
1700000312434,312.43,574,337.46,329.76,71.59,1558,1,Arah 12,42,15,3,203,1,264,0,962,0
1700000312501,312.5,489,0.0,280.3,136.18,1402,1,Arah 12,39,37,6,99,2,183,0,962,0
1700000312568,312.57,581,0.0,238.25,72.23,1385,1,Arah 12,17,43,5,165,2,232,0,962,0
1700000312634,312.63,682,194.98,231.76,211.47,1235,1,Arah 12,5,73,3,166,2,249,0,962,0
1700000312701,312.7,555,1222.36,380.35,136.23,1590,1,Arah 12,16,18,2,198,1,235,0,962,0
1700000312768,312.77,519,0.0,323.3,157.08,1463,1,Arah 12,35,46,4,189,2,276,1,962,0
1700000312834,312.83,641,0.0,274.8,8.78,1516,1,Arah 12,12,37,3,178,1,231,0,962,0
1700000312901,312.9,546,637.43,329.2,99.54,1530,1,Arah 12,13,73,6,145,2,239,0,962,0
1700000312968,312.97,556,412.45,341.69,143.2,1511,1,Arah 12,36,67,3,99,3,208,0,962,1
1700000313034,313.03,491,899.9,425.42,29.64,1773,1,Arah 12,26,35,4,152,1,218,0,962,0
1700000313101,313.1,436,0.0,361.61,175.69,1516,1,Arah 12,19,63,5,221,2,310,0,962,0
1700000313168,313.17,561,0.0,307.36,124.22,1465,1,Arah 12,6,19,2,192,3,222,0,962,0
1700000313234,313.23,473,112.49,278.13,105.59,1428,1,Arah 12,30,44,2,119,2,197,0,962,0
1700000313301,313.3,546,0.0,236.41,114.86,1339,1,Arah 12,21,18,5,184,4,232,0,962,0
1700000313368,313.37,672,0.0,200.95,74.2,1312,1,Arah 12,6,44,3,97,4,154,0,962,0
1700000313434,313.43,611,104.99,186.56,37.96,1320,1,Arah 12,7,70,4,104,4,189,0,962,0
1700000313501,313.5,658,112.49,175.45,161.93,1176,1,Arah 12,38,22,2,134,4,200,0,962,0
1700000313568,313.57,596,974.89,295.36,119.22,1447,1,Arah 12,2,66,4,127,3,202,0,962,0
1700000313634,313.63,528,30.0,255.56,116.29,1374,1,Arah 12,30,66,6,208,1,311,0,962,0
1700000313701,313.7,592,0.0,217.22,105.54,1312,1,Arah 12,37,26,4,222,4,293,0,962,0
1700000313768,313.77,529,0.0,184.64,89.71,1265,1,Arah 12,5,63,2,107,4,181,0,962,0
1700000313834,313.83,592,0.0,156.94,76.25,1226,1,Arah 12,34,50,4,219,2,309,0,962,0
1700000313901,313.9,662,0.0,133.4,64.81,1192,1,Arah 12,35,59,5,203,2,304,1,963,0
1700000313968,313.97,737,0.0,113.39,26.94,1191,1,Arah 12,20,49,5,90,3,167,1,963,0
1700000314034,314.03,730,367.46,151.5,78.14,1213,1,Arah 12,40,56,4,227,4,331,1,965,0
1700000314101,314.1,688,247.47,165.9,26.24,1293,1,Arah 12,9,34,6,212,1,262,0,965,0
1700000314168,314.17,697,187.48,169.14,32.94,1292,1,Arah 12,14,60,5,207,4,290,0,965,0
1700000314234,314.23,663,0.0,143.76,7.16,1269,1,Arah 12,27,64,2,182,4,279,0,965,0
1700000314301,314.3,714,344.96,173.94,6.08,1328,1,Arah 1,29,28,4,226,3,290,0,965,0
1700000314368,314.37,617,0.0,147.85,71.84,1213,1,Arah 1,4,13,5,215,1,238,0,965,0
1700000314434,314.43,719,0.0,125.67,10.84,1231,1,Arah 1,28,59,2,178,2,269,0,965,0
1700000314501,314.5,681,224.98,140.57,9.21,1261,1,Arah 1,23,60,3,221,4,311,0,965,0
1700000314568,314.57,689,0.0,119.48,58.05,1172,1,Arah 1,31,69,3,117,1,221,0,966,0
1700000314634,314.63,715,0.0,101.56,260.35,1000,1,Arah 1,42,42,5,209,4,302,0,966,0
1700000314701,314.7,715,1387.35,294.43,380.34,1187,1,Arah 1,4,13,3,146,3,169,0,967,0
1700000314768,314.77,530,712.42,357.13,13.59,1664,1,Arah 1,39,12,6,105,2,164,0,967,0
1700000314834,314.83,620,0.0,303.56,105.63,1476,1,Arah 1,28,39,5,114,2,188,0,968,0
1700000314901,314.9,555,187.48,286.15,89.79,1458,1,Arah 1,7,31,2,160,4,204,0,968,0
1700000314968,314.97,595,0.0,243.22,118.17,1349,1,Arah 1,24,69,5,152,3,253,0,968,0
1700000315035,315.04,699,0.0,206.74,58.59,1338,1,Arah 1,17,13,4,176,1,211,0,969,0
1700000315101,315.1,680,712.42,282.59,156.94,1386,1,Arah 1,40,36,2,101,3,182,0,969,0
1700000315168,315.17,604,479.95,312.2,25.64,1569,1,Arah 1,34,13,6,212,3,268,0,969,0
1700000315235,315.24,616,0.0,265.37,128.93,1381,1,Arah 1,15,12,5,127,2,161,0,969,0
1700000315301,315.3,660,0.0,225.56,109.59,1324,1,Arah 1,38,37,6,220,4,305,0,969,0
1700000315368,315.37,892,0.0,191.73,424.13,1000,1,Arah 1,25,47,6,158,1,237,0,969,0
1700000315435,315.44,676,2317.24,510.55,360.51,1615,1,Arah 1,28,36,2,185,2,253,0,969,0
1700000315501,315.5,583,0.0,433.97,210.85,1617,1,Arah 1,11,42,6,191,3,253,1,969,0
1700000315568,315.57,726,0.0,368.88,179.22,1527,1,Arah 1,40,62,2,216,4,324,0,969,0
1700000315635,315.64,719,0.0,313.54,0.0,1597,1,Arah 1,25,25,5,216,4,275,0,971,0
1700000315701,315.7,788,682.42,368.88,0.0,1698,1,Arah 1,5,52,3,137,4,201,0,971,0
1700000315768,315.77,628,0.0,313.54,152.34,1449,1,Arah 1,5,56,6,112,4,183,0,971,0
1700000315835,315.84,856,0.0,266.51,230.43,1283,1,Arah 1,33,51,6,150,1,241,1,971,0
1700000315901,315.9,727,1612.32,468.38,224.33,1668,1,Arah 1,19,58,4,160,1,242,1,971,0
1700000315968,315.97,641,127.49,417.25,169.24,1626,1,Arah 1,2,50,6,101,4,163,0,971,0
1700000316035,316.04,710,0.0,354.66,172.31,1507,1,Arah 1,19,50,5,146,1,221,0,971,0
1700000316101,316.1,729,0.0,301.46,146.47,1432,1,Arah 1,33,64,3,94,3,197,0,971,0
1700000316168,316.17,717,0.0,256.24,124.5,1368,1,Arah 1,27,54,4,104,2,191,0,971,0
1700000316235,316.24,852,0.0,217.81,150.31,1269,1,Arah 1,39,15,4,93,2,153,0,971,0
1700000316301,316.3,741,1147.37,357.24,152.87,1530,1,Arah 1,12,18,5,219,4,258,0,972,0
1700000316368,316.37,699,112.49,320.53,64.25,1548,1,Arah 1,31,15,3,199,2,250,0,973,0
1700000316435,316.44,726,277.47,314.07,34.11,1565,1,Arah 1,32,73,2,116,3,226,0,973,0
1700000316501,316.5,662,509.94,343.45,32.94,1620,1,Arah 1,5,60,6,183,2,256,0,973,0
1700000316568,316.57,658,0.0,291.93,141.84,1418,1,Arah 1,2,66,6,141,1,216,1,973,0
1700000316635,316.64,728,0.0,248.14,26.82,1448,1,Arah 1,30,62,6,211,4,313,1,973,0
1700000316701,316.7,754,419.95,273.91,146.29,1380,1,Arah 1,39,49,5,121,1,215,0,973,0
1700000316768,316.77,672,757.42,346.44,159.5,1504,1,Arah 12,5,64,3,191,1,264,0,974,0
1700000316835,316.84,653,577.44,381.09,33.51,1689,1,Arah 12,27,35,5,98,4,169,1,974,0
1700000316901,316.9,595,0.0,323.93,157.38,1464,1,Arah 12,10,20,3,168,2,203,0,975,0
1700000316968,316.97,831,0.0,275.34,13.24,1513,1,Arah 12,38,68,4,224,2,336,0,975,0
1700000317035,317.04,659,539.94,315.03,57.38,1544,1,Arah 12,39,54,5,108,1,207,0,975,0
1700000317101,317.1,759,307.47,313.89,71.76,1528,1,Arah 12,23,39,2,225,1,290,0,976,0
1700000317168,317.17,618,0.0,266.81,39.45,1471,1,Arah 12,18,42,5,209,3,277,0,977,0
1700000317235,317.24,820,757.42,340.4,139.0,1512,1,Arah 12,6,38,4,111,4,163,0,977,0
1700000317301,317.3,517,472.45,360.21,50.93,1634,1,Arah 12,32,61,6,224,1,324,0,978,0
1700000317368,317.37,757,0.0,306.18,22.0,1562,1,Arah 12,30,12,3,152,3,200,0,978,0
1700000317435,317.44,717,764.92,374.99,18.7,1692,1,Arah 12,33,70,2,171,2,278,0,978,0
1700000317501,317.5,655,0.0,318.74,154.86,1456,1,Arah 12,11,59,6,116,4,196,0,978,0
1700000317568,317.57,762,0.0,270.93,16.12,1502,1,Arah 12,25,52,2,144,4,227,0,979,0
1700000317635,317.64,731,517.44,307.91,138.63,1452,1,Arah 12,24,25,4,184,1,238,0,979,0
1700000317701,317.7,693,682.42,364.08,2.33,1687,1,Arah 12,6,54,3,189,1,253,0,979,0
1700000317768,317.77,640,0.0,309.47,150.36,1443,1,Arah 12,28,40,3,95,1,167,0,979,0
1700000317835,317.84,813,0.0,263.05,14.49,1488,1,Arah 12,36,31,2,187,1,257,0,979,0
1700000317901,317.9,697,637.43,319.21,12.32,1595,1,Arah 12,30,58,4,116,2,210,0,979,0
1700000317968,317.97,728,0.0,271.33,131.83,1389,1,Arah 12,33,65,6,204,4,312,0,979,0
1700000318035,318.04,786,0.0,230.63,112.05,1331,1,Arah 12,42,40,2,124,3,211,0,980,0
1700000318102,318.1,781,0.0,196.03,95.24,1282,1,Arah 12,35,71,4,217,2,329,0,980,0
1700000318168,318.17,856,0.0,166.63,80.96,1240,1,Arah 12,42,53,5,224,3,327,0,981,0
1700000318235,318.24,874,0.0,141.63,20.27,1252,1,Arah 12,27,26,6,110,4,173,0,981,0
1700000318302,318.3,877,217.48,153.01,44.71,1250,1,Arah 12,29,45,5,145,3,227,0,981,0
1700000318368,318.37,845,277.47,171.68,397.93,1000,1,Arah 12,29,64,5,148,2,248,0,981,0
1700000318435,318.44,840,1829.8,420.4,455.42,1354,1,Arah 12,11,42,5,120,3,181,0,981,0
1700000318502,318.5,601,802.41,477.7,21.36,1874,1,Arah 12,19,39,5,208,2,273,0,982,0
1700000318568,318.57,733,0.0,406.04,197.28,1579,1,Arah 12,27,47,3,96,3,176,0,982,0
1700000318635,318.64,776,0.0,345.14,15.35,1640,1,Arah 12,3,23,2,153,1,182,0,982,0
1700000318702,318.7,757,682.42,395.73,194.54,1562,1,Arah 12,38,67,6,105,3,219,0,982,0
1700000318768,318.77,685,929.9,475.86,13.02,1878,1,Arah 12,5,71,4,184,2,266,0,982,0
1700000318835,318.84,633,0.0,404.48,196.52,1576,1,Arah 12,32,27,2,192,4,257,1,982,0
1700000318902,318.9,743,0.0,343.81,111.8,1545,1,Arah 12,37,38,3,150,3,231,0,982,1
1700000318968,318.97,699,247.47,329.36,95.03,1534,1,Arah 12,27,58,3,150,2,240,0,982,0
1700000319035,319.04,710,0.0,279.95,136.02,1401,1,Arah 12,21,17,6,141,3,188,0,982,0
1700000319102,319.1,737,0.0,237.96,115.61,1342,1,Arah 12,31,40,6,227,3,307,0,982,0
1700000319168,319.17,734,0.0,202.27,11.22,1377,1,Arah 12,39,37,4,156,3,239,0,982,0
1700000319235,319.24,766,389.96,230.42,9.54,1432,1,Arah 12,2,37,4,136,2,181,0,982,0
1700000319302,319.3,682,0.0,195.86,95.16,1282,1,Arah 12,36,32,2,151,3,224,0,982,0
1700000319368,319.37,887,0.0,166.48,94.89,1225,1,Arah 12,5,37,6,183,1,232,0,982,0
1700000319435,319.44,841,787.41,259.62,338.46,1162,1,Arah 12,7,72,6,119,4,208,0,982,0
1700000319502,319.5,782,1154.87,393.91,111.92,1638,1,Arah 12,31,16,6,154,2,209,1,982,0
1700000319568,319.57,687,0.0,334.82,162.67,1479,1,Arah 12,24,71,3,146,3,247,0,982,0
1700000319635,319.64,800,0.0,284.6,26.11,1517,1,Arah 12,38,21,2,193,1,255,0,982,0
1700000319702,319.7,694,502.44,317.27,22.2,1582,1,Arah 12,27,34,5,178,2,246,0,982,0
1700000319768,319.77,733,0.0,269.68,131.03,1387,1,Arah 12,37,35,3,168,2,245,0,982,0
1700000319835,319.84,703,0.0,229.23,111.37,1329,1,Arah 12,11,26,5,217,1,260,0,982,0
1700000319902,319.9,880,0.0,194.85,97.85,1277,1,Arah 12,8,46,4,114,2,174,0,982,0
1700000319968,319.97,875,862.4,294.98,83.17,1481,1,Arah 12,42,23,3,94,2,164,0,984,0
1700000320035,320.04,765,0.0,250.73,121.82,1360,1,Arah 12,39,35,2,146,4,226,0,984,0
1700000320102,320.1,887,0.0,213.12,258.05,1153,1,Arah 12,15,19,4,142,1,181,0,984,0
1700000320168,320.17,777,1619.82,424.13,378.38,1437,1,Arah 12,12,24,5,91,3,135,0,984,1
1700000320235,320.24,671,712.42,467.37,39.98,1839,1,Arah 12,16,66,2,122,4,210,0,984,0
1700000320302,320.3,682,0.0,397.27,193.01,1566,1,Arah 12,42,69,3,177,1,292,0,984,0
1700000320368,320.37,794,0.0,337.68,164.06,1483,1,Arah 12,21,73,4,180,3,281,0,984,0
1700000320435,320.44,896,0.0,287.02,23.94,1524,1,Arah 12,18,37,6,220,1,282,0,984,0
1700000320502,320.5,836,517.44,321.59,60.0,1554,1,Arah 12,18,24,4,173,3,222,0,984,1
1700000320568,320.57,827,359.96,327.34,76.11,1549,1,Arah 12,3,50,2,218,1,274,0,984,0
1700000320635,320.64,788,629.93,372.73,22.84,1684,1,Arah 12,31,72,4,122,4,233,1,984,0
1700000320702,320.7,743,172.48,342.69,121.2,1534,1,Arah 12,28,12,3,212,3,258,0,985,0
1700000320768,320.77,765,0.0,291.29,141.52,1417,1,Arah 12,33,42,3,166,1,245,0,985,0
1700000320835,320.84,830,0.0,247.6,120.3,1355,1,Arah 12,33,24,2,168,4,231,0,985,0
1700000320902,320.9,1021,0.0,210.46,274.41,1131,1,Arah 12,35,29,4,202,1,271,0,985,0
1700000320968,320.97,845,1687.31,431.99,246.64,1579,1,Arah 12,7,48,2,157,3,217,1,985,0
1700000321035,321.04,796,59.99,376.19,167.02,1552,1,Arah 12,9,37,6,136,2,190,1,985,0
1700000321102,321.1,837,0.0,319.76,93.42,1518,1,Arah 12,18,36,2,184,4,244,0,985,1
1700000321169,321.17,811,277.47,313.41,79.4,1520,1,Arah 12,39,17,4,200,2,262,0,985,0
1700000321235,321.24,800,0.0,266.4,129.43,1382,1,Arah 12,5,24,4,133,3,169,0,985,0
1700000321302,321.3,956,0.0,226.44,290.08,1146,1,Arah 12,44,24,4,142,4,218,0,985,0
1700000321369,321.37,858,1792.3,461.32,246.57,1634,1,Arah 12,44,49,6,198,3,300,1,985,0
1700000321435,321.44,717,0.0,392.12,190.52,1559,1,Arah 12,4,13,5,128,2,152,1,985,0
1700000321502,321.5,957,0.0,333.3,46.43,1589,1,Arah 12,4,33,4,142,4,187,0,985,0
1700000321569,321.57,912,517.44,360.93,193.23,1498,1,Arah 12,37,68,4,93,4,206,0,985,0
1700000321635,321.64,888,1042.38,463.14,119.04,1758,1,Arah 12,17,26,4,177,1,225,0,985,0
1700000321702,321.7,773,314.97,440.92,131.5,1705,1,Arah 12,30,50,3,153,4,240,0,985,1
1700000321769,321.77,846,0.0,374.78,50.6,1661,1,Arah 12,10,61,5,129,4,209,1,985,0
1700000321835,321.84,895,1042.38,474.92,43.01,1849,1,Arah 12,13,45,3,170,4,235,1,985,0
1700000321902,321.9,707,0.0,403.68,196.13,1575,1,Arah 12,14,15,4,101,1,135,0,985,0
1700000321969,321.97,990,0.0,343.13,64.59,1589,1,Arah 12,33,54,2,98,1,188,0,985,0
1700000322035,322.04,820,457.45,360.28,54.91,1630,1,Arah 12,10,53,5,198,1,267,0,985,0
1700000322102,322.1,929,0.0,306.24,148.79,1439,1,Arah 12,26,40,3,119,2,190,0,986,0
1700000322169,322.17,854,0.0,260.3,126.47,1373,1,Arah 12,33,42,3,140,3,221,0,986,0
1700000322235,322.24,976,0.0,221.26,53.21,1371,1,Arah 12,17,70,4,172,2,265,0,986,0
1700000322302,322.3,916,719.92,296.06,373.34,1197,1,Arah 12,19,26,6,201,2,254,0,986,0
1700000322369,322.37,880,1469.84,472.12,287.21,1615,1,Arah 12,5,48,5,198,1,257,0,986,0
1700000322435,322.44,720,584.94,489.04,83.99,1837,1,Arah 12,15,55,4,155,3,232,0,986,0
1700000322502,322.5,802,0.0,415.69,201.96,1592,1,Arah 12,12,18,6,152,3,191,0,986,0
1700000322569,322.57,741,0.0,353.33,171.67,1505,1,Arah 12,23,29,6,93,1,152,0,988,0
1700000322635,322.64,891,0.0,300.33,145.92,1430,1,Arah 12,16,58,5,217,4,300,0,990,0
1700000322702,322.7,794,0.0,255.28,124.03,1366,1,Arah 12,9,30,3,161,3,206,0,990,0
1700000322769,322.77,1002,0.0,216.99,92.11,1325,1,Arah 12,4,31,4,150,1,190,0,990,0
1700000322835,322.84,883,884.9,317.18,78.29,1528,1,Arah 12,44,20,3,103,2,172,1,991,0
1700000322902,322.9,884,0.0,269.6,15.48,1500,1,Arah 12,17,47,5,175,2,246,0,991,0
1700000322969,322.97,992,517.44,306.78,152.57,1436,1,Arah 12,15,16,2,191,3,227,0,991,0
1700000323035,323.04,815,742.42,372.12,14.18,1691,1,Arah 12,2,56,2,126,1,187,0,993,0
1700000323102,323.1,893,0.0,316.31,153.68,1453,1,Arah 12,38,44,4,106,1,193,0,993,0
1700000323169,323.17,883,0.0,268.86,78.73,1437,1,Arah 12,23,18,6,124,1,172,0,993,0
1700000323235,323.24,987,232.47,263.4,179.16,1327,1,Arah 12,33,32,6,224,3,298,0,993,0
1700000323302,323.3,852,1102.38,389.25,100.39,1640,1,Arah 12,15,41,6,139,4,205,1,993,0
1700000323369,323.37,840,0.0,330.86,38.46,1592,1,Arah 12,5,35,3,196,3,242,1,994,0
1700000323435,323.44,870,892.4,415.09,32.69,1752,1,Arah 12,38,61,6,150,2,257,0,994,0
1700000323502,323.5,721,0.0,352.83,171.42,1504,1,Arah 12,16,62,6,118,4,206,0,994,0
1700000323569,323.57,890,0.0,299.9,67.03,1506,1,Arah 12,6,63,3,123,3,198,0,995,0
1700000323635,323.64,947,352.46,307.79,88.67,1500,1,Arah 12,20,42,3,213,3,281,0,995,0
1700000323702,323.7,843,652.43,359.48,3.31,1678,1,Arah 12,17,55,4,214,1,291,0,995,0
1700000323769,323.77,860,0.0,305.56,148.46,1438,1,Arah 12,39,22,5,99,1,166,0,995,0
1700000323835,323.84,849,0.0,259.73,126.19,1373,1,Arah 12,42,32,6,192,1,273,0,995,0
1700000323902,323.9,920,0.0,220.77,107.26,1317,1,Arah 12,22,49,6,118,4,199,0,995,0
1700000323969,323.97,1057,0.0,187.65,549.99,1000,0,,26,56,5,0,1,88,0,995,0
1700000324036,324.04,1003,2872.18,590.33,571.28,1561,1,Arah 12,23,51,6,228,4,312,0,995,0
1700000324102,324.1,674,464.95,571.52,155.57,1917,1,Arah 1,18,39,6,129,1,193,0,995,0
1700000324169,324.17,941,0.0,485.8,150.65,1769,1,Arah 1,26,22,5,126,3,182,0,995,0
1700000324236,324.24,852,382.46,470.29,118.01,1771,1,Arah 1,2,21,6,217,1,247,1,995,0
1700000324302,324.3,890,45.0,406.5,158.9,1616,1,Arah 1,4,71,6,167,3,251,0,995,0
1700000324369,324.37,846,119.99,363.52,145.11,1550,1,Arah 1,24,44,2,227,2,299,0,995,0
1700000324436,324.44,874,0.0,308.99,48.01,1542,1,Arah 1,43,69,2,118,4,236,0,995,0
1700000324502,324.5,903,457.45,331.26,40.81,1590,1,Arah 1,3,37,4,93,2,139,0,995,0
1700000324569,324.57,813,0.0,281.57,136.8,1404,1,Arah 1,4,46,3,111,1,165,0,995,0
1700000324636,324.64,917,0.0,239.34,40.95,1418,1,Arah 1,25,44,3,119,4,195,0,995,0
1700000324702,324.7,943,337.46,254.06,34.81,1452,1,Arah 1,12,17,5,224,2,260,0,995,0
1700000324769,324.77,872,0.0,215.95,102.66,1312,1,Arah 1,29,20,6,195,4,254,0,995,0
1700000324836,324.84,1049,929.9,323.04,360.13,1262,1,Arah 1,15,57,4,168,2,246,0,995,0
1700000324902,324.9,748,1222.36,457.94,98.53,1767,1,Arah 1,31,28,6,149,4,218,1,995,0
1700000324969,324.97,886,0.0,389.25,189.12,1555,1,Arah 1,3,66,6,107,2,184,0,995,0
1700000325036,325.04,1039,0.0,330.86,160.75,1473,1,Arah 1,22,49,6,98,1,176,0,995,0
1700000325102,325.1,935,0.0,281.23,96.46,1443,1,Arah 1,2,63,4,126,1,196,0,995,0
1700000325169,325.17,1075,179.98,266.04,72.02,1438,1,Arah 1,18,45,3,188,1,255,0,995,0
1700000325236,325.24,911,689.92,329.63,96.37,1534,1,Arah 1,38,32,4,197,2,273,0,996,0
1700000325302,325.3,983,337.46,330.8,72.1,1559,1,Arah 1,16,67,6,185,4,278,0,996,0
1700000325369,325.37,866,0.0,281.18,136.61,1403,1,Arah 1,20,21,3,104,1,149,0,996,0
1700000325436,325.44,988,0.0,239.0,47.49,1411,1,Arah 1,39,44,3,209,4,299,0,997,0
1700000325502,325.5,1019,307.47,249.27,56.73,1421,1,Arah 1,5,35,2,215,3,260,1,997,0
1700000325569,325.57,947,434.95,277.12,155.36,1377,1,Arah 1,42,74,6,108,3,233,0,998,0
1700000325636,325.64,961,787.41,353.67,194.0,1484,1,Arah 1,31,12,5,100,1,149,0,998,0
1700000325702,325.7,842,712.42,407.48,10.88,1758,1,Arah 1,38,44,3,117,3,205,0,998,0
1700000325769,325.77,866,0.0,346.36,168.28,1495,1,Arah 1,33,59,4,159,3,258,1,998,0
1700000325836,325.84,1022,0.0,294.41,96.17,1468,1,Arah 1,43,62,5,97,4,211,0,998,0
1700000325902,325.9,1079,209.98,281.74,81.74,1458,1,Arah 1,13,19,5,94,4,135,0,998,0
1700000325969,325.97,994,0.0,239.48,116.35,1344,1,Arah 1,29,49,5,198,1,282,0,998,0
1700000326036,326.04,1185,0.0,203.56,143.84,1248,1,Arah 1,17,59,6,168,2,252,0,998,0
1700000326102,326.1,1161,1087.38,336.13,411.87,1236,1,Arah 1,13,14,3,149,4,183,0,998,0
1700000326169,326.17,1040,1297.36,480.31,328.33,1590,1,Arah 1,3,63,5,178,2,251,0,998,0
1700000326236,326.24,988,989.89,556.75,10.53,2021,1,Arah 1,17,73,4,182,4,280,0,998,0
1700000326302,326.3,908,0.0,473.24,229.93,1671,1,Arah 1,19,15,4,147,2,187,0,999,0
1700000326369,326.37,1025,0.0,402.25,195.44,1573,1,Arah 1,22,47,3,148,2,222,0,999,0
1700000326436,326.44,1111,0.0,341.91,166.12,1489,1,Arah 1,34,52,2,199,3,290,1,999,0
1700000326502,326.5,1074,0.0,290.63,88.14,1468,1,Arah 1,41,46,4,207,3,301,0,999,0
1700000326569,326.57,1141,1027.39,401.14,503.48,1269,1,Arah 1,5,19,5,208,1,238,0,1000,1
1700000326636,326.64,937,1919.79,628.94,242.14,1939,1,Arah 12,9,21,2,133,2,167,0,1000,0
1700000326702,326.7,885,194.98,563.84,222.74,1842,1,Arah 12,37,42,2,110,2,193,0,1000,0
1700000326769,326.77,911,0.0,479.27,209.42,1702,1,Arah 12,20,27,3,99,1,150,0,1000,0
1700000326836,326.84,1061,104.99,423.13,114.39,1689,1,Arah 12,32,51,6,177,1,267,0,1000,0
1700000326902,326.9,897,284.97,402.4,120.67,1645,1,Arah 12,10,38,4,107,1,160,0,1000,0
1700000326969,326.97,1023,0.0,342.04,69.86,1582,1,Arah 12,10,62,2,90,3,167,0,1000,0
1700000327036,327.04,949,1057.38,449.34,59.38,1788,1,Arah 12,3,15,2,196,1,217,1,1000,0
1700000327103,327.1,882,0.0,381.94,185.57,1545,1,Arah 12,24,25,2,156,1,208,0,1000,0
1700000327169,327.17,1097,0.0,324.65,12.09,1606,1,Arah 12,22,40,4,204,2,272,0,1000,0
1700000327236,327.24,1008,652.43,373.82,46.64,1663,1,Arah 12,39,58,3,128,1,229,0,1000,0
1700000327303,327.3,1010,254.97,355.99,67.49,1610,1,Arah 12,44,24,4,108,3,183,0,1000,0
1700000327369,327.37,974,172.48,328.46,114.29,1514,1,Arah 12,22,73,4,159,2,260,0,1000,0
1700000327436,327.44,987,0.0,279.19,135.65,1400,1,Arah 12,41,35,6,179,3,264,1,1001,0
1700000327503,327.5,1139,0.0,237.31,6.49,1448,1,Arah 12,29,30,3,108,2,172,0,1002,0
1700000327569,327.57,996,487.45,274.83,5.51,1519,1,Arah 12,8,52,6,127,3,196,0,1003,0
1700000327636,327.64,1074,0.0,233.61,113.5,1335,1,Arah 12,10,23,5,209,1,248,0,1003,0
1700000327703,327.7,1057,0.0,198.57,96.48,1285,1,Arah 12,9,17,3,224,2,255,0,1003,0
1700000327769,327.77,1287,0.0,168.78,396.77,1000,0,,43,24,5,0,1,73,1,1003,0
1700000327836,327.84,1176,2144.76,465.18,683.79,1213,1,Arah 12,30,60,6,174,1,271,0,1003,0
1700000327903,327.9,1001,1552.33,628.25,102.44,2062,1,Arah 12,41,66,5,156,3,271,0,1003,0
